grid_row_id,amount_scale_factor,amount_scale_factor_text,base_x_now,base_x_now_text,base_y_later,base_y_later_text,x_now,x_now_text,y_later,y_later_text,amount_multiplier,amount_multiplier_text,t_delay,time_delay_format,repeat_idx,user_pov,prompt_format,prompt,response,response_for_parse,thinking_trace_removed_for_parse,choice,choice_binary,patch_layer,prompt_len,question_mark_token_idx,question_mark_token_text,sentence_period_token_idx,sentence_period_token_text,baseline_candidate_immediate_text,baseline_candidate_delayed_text,baseline_immediate_sum_logprob,baseline_immediate_avg_logprob,baseline_immediate_token_count,baseline_delayed_sum_logprob,baseline_delayed_avg_logprob,baseline_delayed_token_count,baseline_delayed_minus_immediate_sum_logprob,baseline_delayed_minus_immediate_avg_logprob,baseline_forced_choice_prefers_delayed_sum,baseline_forced_choice_prefers_delayed_avg,baseline_forced_choice_p_delayed_from_sum,baseline_forced_choice_patch_applied
scale=0.3|mult=2|t=1 hour|repeat=1,0.3,0.3,100,100,200,200,30,30,60.0,60,2.0,2,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 60$ in 1 hour. What should I choose? Answer in just a few words.,Choose 60$ in 1 hour.,Choose 60$ in 1 hour.,False,y_later,1.0,40,45,28,?,35,.,30$ now,60$ in 1 hour,-11.881758689880371,-2.9704396724700928,4,-3.628398895263672,-0.5183427333831787,7,8.2533597946167,2.452096939086914,1.0,1.0,0.9997396855261405,False
scale=0.3|mult=2|t=1095 days|repeat=1,0.3,0.3,100,100,200,200,30,30,60.0,60,2.0,2,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 60$ in 1095 days. What should I choose? Answer in just a few words.,Take the 30$ now.,Take the 30$ now.,False,x_now,0.0,40,48,31,?,38,.,30$ now,60$ in 1095 days,-7.450489044189453,-1.8626222610473633,4,-5.962629318237305,-0.5962629318237305,10,1.4878597259521484,1.2663593292236328,1.0,1.0,0.8157568118190194,False
scale=0.3|mult=2|t=1825 days|repeat=1,0.3,0.3,100,100,200,200,30,30,60.0,60,2.0,2,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 60$ in 1825 days. What should I choose? Answer in just a few words.,Take the 30$ now.,Take the 30$ now.,False,x_now,0.0,40,48,31,?,38,.,30$ now,60$ in 1825 days,-7.643751621246338,-1.9109379053115845,4,-5.264915943145752,-0.5264915823936462,10,2.378835678100586,1.3844463229179382,1.0,1.0,0.9151991152748488,False
scale=0.3|mult=2|t=2 days|repeat=1,0.3,0.3,100,100,200,200,30,30,60.0,60,2.0,2,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 60$ in 2 days. What should I choose? Answer in just a few words.,Take the 60$ in 2 days.,Take the 60$ in 2 days.,False,y_later,1.0,40,45,28,?,35,.,30$ now,60$ in 2 days,-11.171393394470215,-2.7928483486175537,4,-2.5054099559783936,-0.3579157292842865,7,8.665983438491821,2.434932619333267,1.0,1.0,0.9998276797292945,False
scale=0.3|mult=2|t=30 days|repeat=1,0.3,0.3,100,100,200,200,30,30,60.0,60,2.0,2,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 60$ in 30 days. What should I choose? Answer in just a few words.,Take the 60$ in 30 days.,Take the 60$ in 30 days.,False,y_later,1.0,40,46,29,?,36,.,30$ now,60$ in 30 days,-8.750741004943848,-2.187685251235962,4,-3.791923761367798,-0.47399047017097473,8,4.95881724357605,1.7136947810649872,1.0,1.0,0.9930277265913737,False
scale=0.3|mult=2|t=365 days|repeat=1,0.3,0.3,100,100,200,200,30,30,60.0,60,2.0,2,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 60$ in 365 days. What should I choose? Answer in just a few words.,Take the 30$ now.,Take the 30$ now.,False,x_now,0.0,40,47,30,?,37,.,30$ now,60$ in 365 days,-7.217051982879639,-1.8042629957199097,4,-10.153541564941406,-1.1281713247299194,9,-2.9364895820617676,0.6760916709899902,0.0,1.0,0.05037894995755765,False
scale=0.3|mult=2|t=3650 days|repeat=1,0.3,0.3,100,100,200,200,30,30,60.0,60,2.0,2,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 60$ in 3650 days. What should I choose? Answer in just a few words.,Take the $30 now.,Take the $30 now.,False,x_now,0.0,40,48,31,?,38,.,30$ now,60$ in 3650 days,-6.188669681549072,-1.547167420387268,4,-6.499685287475586,-0.6499685645103455,10,-0.31101560592651367,0.8971988558769226,0.0,1.0,0.42286686035862614,False
scale=0.3|mult=2|t=7 days|repeat=1,0.3,0.3,100,100,200,200,30,30,60.0,60,2.0,2,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 60$ in 7 days. What should I choose? Answer in just a few words.,Take the 60$ in 7 days.,Take the 60$ in 7 days.,False,y_later,1.0,40,45,28,?,35,.,30$ now,60$ in 7 days,-10.266631126403809,-2.566657781600952,4,-2.317650318145752,-0.3310929238796234,7,7.948980808258057,2.2355648577213287,1.0,1.0,0.9996471028021757,False
scale=0.3|mult=2|t=730 days|repeat=1,0.3,0.3,100,100,200,200,30,30,60.0,60,2.0,2,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 60$ in 730 days. What should I choose? Answer in just a few words.,Take the 30$ now.,Take the 30$ now.,False,x_now,0.0,40,47,30,?,37,.,30$ now,60$ in 730 days,-7.731174468994141,-1.9327936172485352,4,-6.305324554443359,-0.7005916237831116,9,1.4258499145507812,1.2322019934654236,1.0,1.0,0.8062538606732144,False
scale=0.3|mult=2|t=8 hours|repeat=1,0.3,0.3,100,100,200,200,30,30,60.0,60,2.0,2,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 60$ in 8 hours. What should I choose? Answer in just a few words.,Take the 60$ in 8 hours.,Take the 60$ in 8 hours.,False,y_later,1.0,40,45,28,?,35,.,30$ now,60$ in 8 hours,-10.728968620300293,-2.6822421550750732,4,-4.258583068847656,-0.6083690524101257,7,6.470385551452637,2.0738731026649475,1.0,1.0,0.9984537660002776,False
scale=0.3|mult=2|t=90 days|repeat=1,0.3,0.3,100,100,200,200,30,30,60.0,60,2.0,2,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 60$ in 90 days. What should I choose? Answer in just a few words.,Take the 30$ now.,Take the 30$ now.,False,x_now,0.0,40,46,29,?,36,.,30$ now,60$ in 90 days,-7.110287189483643,-1.7775717973709106,4,-5.727843761444092,-0.7159804701805115,8,1.3824434280395508,1.0615913271903992,1.0,1.0,0.7993831388221321,False
scale=0.3|mult=5|t=1 day|repeat=1,0.3,0.3,100,100,500,500,30,30,150.0,150,5.0,5,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 150$ in 1 day. What should I choose? Answer in just a few words.,Take the 150$ in 1 day.,Take the 150$ in 1 day.,False,y_later,1.0,40,46,29,?,36,.,30$ now,150$ in 1 day,-10.570923805236816,-2.642730951309204,4,-3.0532386302948,-0.38165482878685,8,7.517685174942017,2.261076122522354,1.0,1.0,0.9994569061497026,False
scale=0.3|mult=5|t=1 hour|repeat=1,0.3,0.3,100,100,500,500,30,30,150.0,150,5.0,5,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 150$ in 1 hour. What should I choose? Answer in just a few words.,Choose 150$ in 1 hour.,Choose 150$ in 1 hour.,False,y_later,1.0,40,46,29,?,36,.,30$ now,150$ in 1 hour,-10.660802841186523,-2.665200710296631,4,-3.0216071605682373,-0.37770089507102966,8,7.639195680618286,2.287499815225601,1.0,1.0,0.9995190161095555,False
scale=0.3|mult=5|t=1095 days|repeat=1,0.3,0.3,100,100,500,500,30,30,150.0,150,5.0,5,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 150$ in 1095 days. What should I choose? Answer in just a few words.,Take the 150$ in 1095 days.,Take the 150$ in 1095 days.,False,y_later,1.0,40,49,32,?,39,.,30$ now,150$ in 1095 days,-7.774105548858643,-1.9435263872146606,4,-3.287374258041382,-0.29885220527648926,11,4.486731290817261,1.6446741819381714,1.0,1.0,0.9888679370326844,False
scale=0.3|mult=5|t=1825 days|repeat=1,0.3,0.3,100,100,500,500,30,30,150.0,150,5.0,5,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 150$ in 1825 days. What should I choose? Answer in just a few words.,Take the 150$ in 1825 days.,Take the 150$ in 1825 days.,False,y_later,1.0,40,49,32,?,39,.,30$ now,150$ in 1825 days,-8.554738998413086,-2.1386847496032715,4,-3.0496294498443604,-0.277239054441452,11,5.505109548568726,1.8614456951618195,1.0,1.0,0.9959505218098303,False
scale=0.3|mult=5|t=2 days|repeat=1,0.3,0.3,100,100,500,500,30,30,150.0,150,5.0,5,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 150$ in 2 days. What should I choose? Answer in just a few words.,Choose 150$ in 2 days.,Choose 150$ in 2 days.,False,y_later,1.0,40,46,29,?,36,.,30$ now,150$ in 2 days,-10.07769775390625,-2.5194244384765625,4,-2.9893133640289307,-0.37366417050361633,8,7.088384389877319,2.145760267972946,1.0,1.0,0.9991659513188043,False
scale=0.3|mult=5|t=30 days|repeat=1,0.3,0.3,100,100,500,500,30,30,150.0,150,5.0,5,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 150$ in 30 days. What should I choose? Answer in just a few words.,Take the 150$ in 30 days.,Take the 150$ in 30 days.,False,y_later,1.0,40,47,30,?,37,.,30$ now,150$ in 30 days,-9.591723442077637,-2.397930860519409,4,-2.0506296157836914,-0.22784774005413055,9,7.541093826293945,2.1700831204652786,1.0,1.0,0.9994694649339758,False
scale=0.3|mult=5|t=365 days|repeat=1,0.3,0.3,100,100,500,500,30,30,150.0,150,5.0,5,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 150$ in 365 days. What should I choose? Answer in just a few words.,Take the 150$ in 365 days.,Take the 150$ in 365 days.,False,y_later,1.0,40,48,31,?,38,.,30$ now,150$ in 365 days,-7.943387031555176,-1.985846757888794,4,-4.668212413787842,-0.46682125329971313,10,3.275174617767334,1.5190255045890808,1.0,1.0,0.9635672651003422,False
scale=0.3|mult=5|t=3650 days|repeat=1,0.3,0.3,100,100,500,500,30,30,150.0,150,5.0,5,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 150$ in 3650 days. What should I choose? Answer in just a few words.,Take the $30 now.,Take the $30 now.,False,x_now,0.0,40,49,32,?,39,.,30$ now,150$ in 3650 days,-6.415192127227783,-1.6037980318069458,4,-4.430361747741699,-0.40276017785072327,11,1.984830379486084,1.2010378539562225,1.0,1.0,0.8791951421926175,False
scale=0.3|mult=5|t=7 days|repeat=1,0.3,0.3,100,100,500,500,30,30,150.0,150,5.0,5,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 150$ in 7 days. What should I choose? Answer in just a few words.,Choose 150$ in 7 days.,Choose 150$ in 7 days.,False,y_later,1.0,40,46,29,?,36,.,30$ now,150$ in 7 days,-9.432478904724121,-2.3581197261810303,4,-2.0213427543640137,-0.2526678442955017,8,7.411136150360107,2.1054518818855286,1.0,1.0,0.9993958816595079,False
scale=0.3|mult=5|t=730 days|repeat=1,0.3,0.3,100,100,500,500,30,30,150.0,150,5.0,5,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 150$ in 730 days. What should I choose? Answer in just a few words.,Take the 30$ now.,Take the 30$ now.,False,x_now,0.0,40,48,31,?,38,.,30$ now,150$ in 730 days,-8.397086143493652,-2.099271535873413,4,-4.790714740753174,-0.4790714681148529,10,3.6063714027404785,1.6202000677585602,1.0,1.0,0.9735674628535688,False
scale=0.3|mult=5|t=8 hours|repeat=1,0.3,0.3,100,100,500,500,30,30,150.0,150,5.0,5,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 150$ in 8 hours. What should I choose? Answer in just a few words.,Take the 150$ in 8 hours.,Take the 150$ in 8 hours.,False,y_later,1.0,40,46,29,?,36,.,30$ now,150$ in 8 hours,-8.768279075622559,-2.1920697689056396,4,-3.6741342544555664,-0.4592667818069458,8,5.094144821166992,1.7328029870986938,1.0,1.0,0.9939048301079526,False
scale=0.3|mult=5|t=90 days|repeat=1,0.3,0.3,100,100,500,500,30,30,150.0,150,5.0,5,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 150$ in 90 days. What should I choose? Answer in just a few words.,Take the 150$ in 90 days.,Take the 150$ in 90 days.,False,y_later,1.0,40,47,30,?,37,.,30$ now,150$ in 90 days,-8.868549346923828,-2.217137336730957,4,-3.1006057262420654,-0.3445117473602295,9,5.767943620681763,1.8726255893707275,1.0,1.0,0.9968835630216846,False
scale=0.3|mult=10|t=1 day|repeat=1,0.3,0.3,100,100,1000,1000,30,30,300.0,300,10.0,10,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 300$ in 1 day. What should I choose? Answer in just a few words.,Take the 300$ in 1 day.,Take the 300$ in 1 day.,False,y_later,1.0,40,46,29,?,36,.,30$ now,300$ in 1 day,-9.380199432373047,-2.3450498580932617,4,-3.1461985111236572,-0.39327481389045715,8,6.23400092124939,1.9517750442028046,1.0,1.0,0.9980422522779018,False
scale=0.3|mult=10|t=1 hour|repeat=1,0.3,0.3,100,100,1000,1000,30,30,300.0,300,10.0,10,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 300$ in 1 hour. What should I choose? Answer in just a few words.,Take the 300$ in 1 hour.,Take the 300$ in 1 hour.,False,y_later,1.0,40,46,29,?,36,.,30$ now,300$ in 1 hour,-10.231524467468262,-2.5578811168670654,4,-3.075552463531494,-0.38444405794143677,8,7.155972003936768,2.1734370589256287,1.0,1.0,0.9992204173850837,False
scale=0.3|mult=10|t=1095 days|repeat=1,0.3,0.3,100,100,1000,1000,30,30,300.0,300,10.0,10,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 300$ in 1095 days. What should I choose? Answer in just a few words.,Take the 300$ in 1095 days.,Take the 300$ in 1095 days.,False,y_later,1.0,40,49,32,?,39,.,30$ now,300$ in 1095 days,-5.481538772583008,-1.370384693145752,4,-3.3101537227630615,-0.30092307925224304,11,2.1713850498199463,1.069461613893509,1.0,1.0,0.8976502870715918,False
scale=0.3|mult=10|t=1825 days|repeat=1,0.3,0.3,100,100,1000,1000,30,30,300.0,300,10.0,10,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 300$ in 1825 days. What should I choose? Answer in just a few words.,Take the 300$ in 1825 days.,Take the 300$ in 1825 days.,False,y_later,1.0,40,49,32,?,39,.,30$ now,300$ in 1825 days,-6.918029308319092,-1.729507327079773,4,-2.590958833694458,-0.2355417162179947,11,4.327070474624634,1.4939656108617783,1.0,1.0,0.9869659512644214,False
scale=0.3|mult=10|t=2 days|repeat=1,0.3,0.3,100,100,1000,1000,30,30,300.0,300,10.0,10,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 300$ in 2 days. What should I choose? Answer in just a few words.,Choose 300$ in 2 days.,Choose 300$ in 2 days.,False,y_later,1.0,40,46,29,?,36,.,30$ now,300$ in 2 days,-9.910185813903809,-2.477546453475952,4,-2.302475690841675,-0.28780946135520935,8,7.607710123062134,2.189736992120743,1.0,1.0,0.9995036387687595,False
scale=0.3|mult=10|t=30 days|repeat=1,0.3,0.3,100,100,1000,1000,30,30,300.0,300,10.0,10,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 300$ in 30 days. What should I choose? Answer in just a few words.,Choose 300$ in 30 days.,Choose 300$ in 30 days.,False,y_later,1.0,40,47,30,?,37,.,30$ now,300$ in 30 days,-11.360663414001465,-2.840165853500366,4,-2.1103622913360596,-0.2344847023487091,9,9.250301122665405,2.605681151151657,1.0,1.0,0.9999039265159796,False
scale=0.3|mult=10|t=365 days|repeat=1,0.3,0.3,100,100,1000,1000,30,30,300.0,300,10.0,10,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 300$ in 365 days. What should I choose? Answer in just a few words.,Take the 300$ in 365 days.,Take the 300$ in 365 days.,False,y_later,1.0,40,48,31,?,38,.,30$ now,300$ in 365 days,-7.017424583435059,-1.7543561458587646,4,-3.8462576866149902,-0.38462576270103455,10,3.1711668968200684,1.36973038315773,1.0,1.0,0.9597347023409367,False
scale=0.3|mult=10|t=3650 days|repeat=1,0.3,0.3,100,100,1000,1000,30,30,300.0,300,10.0,10,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 300$ in 3650 days. What should I choose? Answer in just a few words.,Take the 300$ in 3650 days.,Take the 300$ in 3650 days.,False,y_later,1.0,40,49,32,?,39,.,30$ now,300$ in 3650 days,-5.773621559143066,-1.4434053897857666,4,-3.384148359298706,-0.3076498508453369,11,2.3894731998443604,1.1357555389404297,1.0,1.0,0.9160210520990094,False
scale=0.3|mult=10|t=7 days|repeat=1,0.3,0.3,100,100,1000,1000,30,30,300.0,300,10.0,10,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 300$ in 7 days. What should I choose? Answer in just a few words.,Take the 300$ in 7 days.,Take the 300$ in 7 days.,False,y_later,1.0,40,46,29,?,36,.,30$ now,300$ in 7 days,-9.021907806396484,-2.255476951599121,4,-1.91327702999115,-0.23915962874889374,8,7.1086307764053345,2.0163173228502274,1.0,1.0,0.9991826543303227,False
scale=0.3|mult=10|t=730 days|repeat=1,0.3,0.3,100,100,1000,1000,30,30,300.0,300,10.0,10,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 300$ in 730 days. What should I choose? Answer in just a few words.,Take the 300$ in 730 days.,Take the 300$ in 730 days.,False,y_later,1.0,40,48,31,?,38,.,30$ now,300$ in 730 days,-6.1291890144348145,-1.5322972536087036,4,-3.5360424518585205,-0.353604257106781,10,2.593146562576294,1.1786929965019226,1.0,1.0,0.9304191995153464,False
scale=0.3|mult=10|t=8 hours|repeat=1,0.3,0.3,100,100,1000,1000,30,30,300.0,300,10.0,10,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 300$ in 8 hours. What should I choose? Answer in just a few words.,Take the 300$ in 8 hours.,Take the 300$ in 8 hours.,False,y_later,1.0,40,46,29,?,36,.,30$ now,300$ in 8 hours,-8.634356498718262,-2.1585891246795654,4,-3.1036112308502197,-0.38795140385627747,8,5.530745267868042,1.770637720823288,1.0,1.0,0.9960526091798833,False
scale=0.3|mult=10|t=90 days|repeat=1,0.3,0.3,100,100,1000,1000,30,30,300.0,300,10.0,10,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 300$ in 90 days. What should I choose? Answer in just a few words.,Choose 300$ in 90 days.,Choose 300$ in 90 days.,False,y_later,1.0,40,47,30,?,37,.,30$ now,300$ in 90 days,-8.239400863647461,-2.0598502159118652,4,-2.7087128162384033,-0.30096808075904846,9,5.530688047409058,1.7588821351528168,1.0,1.0,0.9960523841935858,False
scale=0.3|mult=100|t=1 day|repeat=1,0.3,0.3,100,100,10000,10000,30,30,3000.0,3000,100.0,100,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 3000$ in 1 day. What should I choose? Answer in just a few words.,Choose 3000$ in 1 day.,Choose 3000$ in 1 day.,False,y_later,1.0,40,47,30,?,37,.,30$ now,3000$ in 1 day,-10.243917465209961,-2.5609793663024902,4,-2.432175636291504,-0.27024173736572266,9,7.811741828918457,2.2907376289367676,1.0,1.0,0.9995952118438831,False
scale=0.3|mult=100|t=1 hour|repeat=1,0.3,0.3,100,100,10000,10000,30,30,3000.0,3000,100.0,100,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 3000$ in 1 hour. What should I choose? Answer in just a few words.,Choose the 3000$ in 1 hour.,Choose the 3000$ in 1 hour.,False,y_later,1.0,40,47,30,?,37,.,30$ now,3000$ in 1 hour,-10.63452434539795,-2.6586310863494873,4,-2.6041994094848633,-0.28935548663139343,9,8.030324935913086,2.369275599718094,1.0,1.0,0.9996746634345265,False
scale=0.3|mult=100|t=1095 days|repeat=1,0.3,0.3,100,100,10000,10000,30,30,3000.0,3000,100.0,100,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 3000$ in 1095 days. What should I choose? Answer in just a few words.,Take the 3000$ in 1095 days.,Take the 3000$ in 1095 days.,False,y_later,1.0,40,50,33,?,40,.,30$ now,3000$ in 1095 days,-7.608880996704102,-1.9022202491760254,4,-2.4531188011169434,-0.204426571726799,12,5.155762195587158,1.6977936774492264,1.0,1.0,0.9942669735926867,False
scale=0.3|mult=100|t=1825 days|repeat=1,0.3,0.3,100,100,10000,10000,30,30,3000.0,3000,100.0,100,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 3000$ in 1825 days. What should I choose? Answer in just a few words.,Take the 3000$ in 1825 days.,Take the 3000$ in 1825 days.,False,y_later,1.0,40,50,33,?,40,.,30$ now,3000$ in 1825 days,-8.391759872436523,-2.097939968109131,4,-2.2983639240264893,-0.19153033196926117,12,6.093395948410034,1.9064096361398697,1.0,1.0,0.9977473571055161,False
scale=0.3|mult=100|t=2 days|repeat=1,0.3,0.3,100,100,10000,10000,30,30,3000.0,3000,100.0,100,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 3000$ in 2 days. What should I choose? Answer in just a few words.,Choose 3000$ in 2 days.,Choose 3000$ in 2 days.,False,y_later,1.0,40,47,30,?,37,.,30$ now,3000$ in 2 days,-11.199143409729004,-2.799785852432251,4,-2.4193999767303467,-0.26882222294807434,9,8.779743432998657,2.5309636294841766,1.0,1.0,0.9998462061115556,False
scale=0.3|mult=100|t=30 days|repeat=1,0.3,0.3,100,100,10000,10000,30,30,3000.0,3000,100.0,100,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 3000$ in 30 days. What should I choose? Answer in just a few words.,Choose 3000$ in 30 days.,Choose 3000$ in 30 days.,False,y_later,1.0,40,48,31,?,38,.,30$ now,3000$ in 30 days,-13.703367233276367,-3.425841808319092,4,-2.4684367179870605,-0.24684368073940277,10,11.234930515289307,3.178998127579689,1.0,1.0,0.9999867953790809,False
scale=0.3|mult=100|t=365 days|repeat=1,0.3,0.3,100,100,10000,10000,30,30,3000.0,3000,100.0,100,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 3000$ in 365 days. What should I choose? Answer in just a few words.,Choose 3000$ in 365 days.,Choose 3000$ in 365 days.,False,y_later,1.0,40,49,32,?,39,.,30$ now,3000$ in 365 days,-10.02522087097168,-2.50630521774292,4,-3.0732016563415527,-0.27938199043273926,11,6.952019214630127,2.2269232273101807,1.0,1.0,0.9990442129862509,False
