probe,arm,comp_spans,comp_tokens,comp_share_alllayer,closed_tokens,ctx_tokens,context_fill,pathology,gold,pred,correct,parsed,mean_entropy,response
56,near_dup_rand_close,32,178,0.004202388813177771,178,3151,0.7693,Pericarditis,C,C,True,True,0.1522288650739938,C
56,random,32,178,0.004202388813177771,0,3368,0.8223,Pericarditis,C,C,True,True,0.04714607447385788,C
57,near_dup,32,116,0.0037394253871961373,0,2748,0.6709,Anemia,B,E,False,True,0.13535723090171814,E
57,near_dup_comp_close,32,116,0.0037394253871961373,116,2748,0.6709,Anemia,B,E,False,True,0.1190607197238478,E) Pulmonary embolism
57,near_dup_rand_close,32,116,0.0037394253871961373,116,2748,0.6709,Anemia,B,E,False,True,0.2787761427462101,E
57,random,32,116,0.0037394253871961373,0,3525,0.8606,Anemia,B,E,False,True,0.2039182186126709,E
58,near_dup,32,130,0.003624709060860043,0,2444,0.5967,Atrial fibrillation,C,C,True,True,0.11679657737906085,"C) Atrial fibrillation

Given the patient's history of hyperthyroidism, a known issue with a heart valve, diabetes, being significantly overweight,"
58,near_dup_comp_close,32,130,0.003624709060860043,130,2444,0.5967,Atrial fibrillation,C,C,True,True,0.11711255317337863,"C) Atrial fibrillation

Given the patient's history of hyperthyroidism, a known issue with a heart valve, diabetes, being significantly overweight,"
58,near_dup_rand_close,32,130,0.003624709060860043,130,2444,0.5967,Atrial fibrillation,C,C,True,True,0.13068280959146006,"C) Atrial fibrillation

Given the patient's history of hyperthyroidism, a known issue with a heart valve, diabetes, being significantly overweight,"
58,random,32,130,0.003624709060860043,0,2771,0.6765,Atrial fibrillation,C,C,True,True,0.2687770016491413,C
59,near_dup,32,156,0.003925425375551078,0,3179,0.7761,Pulmonary embolism,E,E,True,True,0.06459834777604101,E
59,near_dup_comp_close,32,156,0.003925425375551078,156,3179,0.7761,Pulmonary embolism,E,E,True,True,0.034100033573565725,E) Pulmonary embolism
59,near_dup_rand_close,32,156,0.003925425375551078,156,3179,0.7761,Pulmonary embolism,E,E,True,True,0.3297076945343633,E
59,random,32,156,0.003925425375551078,0,2919,0.7126,Pulmonary embolism,E,E,True,True,0.06523783262673533,E
60,near_dup,24,74,0.002157988229395243,0,2531,0.6179,Anemia,A,A,True,True,0.15897213913387986,A) Anemia
60,near_dup_comp_close,24,74,0.002157988229395243,74,2531,0.6179,Anemia,A,A,True,True,0.060118760569616826,A) Anemia
60,near_dup_rand_close,24,74,0.002157988229395243,74,2531,0.6179,Anemia,A,A,True,True,0.1317091236725787,A) Anemia
60,random,24,74,0.002157988229395243,0,3308,0.8076,Anemia,A,A,True,True,0.18290082371440802,A) Anemia
61,near_dup,32,171,0.0044183773490228005,0,2582,0.6304,Myasthenia gravis,E,E,True,True,0.13336470397611797,E) Myasthenia gravis
61,near_dup_comp_close,32,171,0.0044183773490228005,171,2582,0.6304,Myasthenia gravis,E,E,True,True,0.02421201459773512,E) Myasthenia gravis
61,near_dup_rand_close,32,171,0.0044183773490228005,171,2582,0.6304,Myasthenia gravis,E,E,True,True,0.1210196157673909,E) Myasthenia gravis
61,random,32,171,0.0044183773490228005,0,2339,0.571,Myasthenia gravis,E,E,True,True,0.11655888545562555,E) Myasthenia gravis
62,near_dup,32,115,0.0033342756652100652,0,3871,0.9451,URTI,A,A,True,True,0.05560618758090641,A) URTI
62,near_dup_comp_close,32,115,0.0033342756652100652,115,3871,0.9451,URTI,A,A,True,True,0.06509973245545855,A) URTI (Upper Respiratory Tract Infection)
62,near_dup_rand_close,32,115,0.0033342756652100652,115,3871,0.9451,URTI,A,A,True,True,0.14288036173885152,A) URTI
62,random,32,115,0.0033342756652100652,0,3168,0.7734,URTI,A,A,True,True,0.33040553690766394,"A) URTI (Upper Respiratory Tract Infection)

Given the symptoms of significantly increased sweating, headache, facial pain, cough with colored sput"
63,near_dup,24,108,0.001968623084655371,0,3702,0.9038,Inguinal hernia,C,E,False,True,0.6401782780885696,E
63,near_dup_comp_close,24,108,0.001968623084655371,108,3702,0.9038,Inguinal hernia,C,C,True,True,0.028498646156094765,C) Inguinal hernia
63,near_dup_rand_close,24,108,0.001968623084655371,108,3702,0.9038,Inguinal hernia,C,D,False,True,0.34544439560054996,"Given the symptoms and history provided, the most likely diagnosis is:

D) Anaphylaxis

The patient has a history of a known severe food allergy,"
63,random,24,108,0.001968623084655371,0,2964,0.7236,Inguinal hernia,C,C,True,True,0.0023951040348038077,C
64,near_dup,32,109,0.0024197760255666345,0,2616,0.6387,Pneumonia,D,D,True,True,0.2986706375017353,D) Pneumonia
64,near_dup_comp_close,32,109,0.0024197760255666345,109,2616,0.6387,Pneumonia,D,D,True,True,0.23497053105048993,"Given the symptoms and history provided, the most likely diagnosis is:

D) Pneumonia

The presence of cough, fever, chills, shortness"
64,near_dup_rand_close,32,109,0.0024197760255666345,109,2616,0.6387,Pneumonia,D,D,True,True,0.1859706629680399,D) Pneumonia
64,random,32,109,0.0024197760255666345,0,3493,0.8528,Pneumonia,D,D,True,True,0.4040616974234581,D
65,near_dup,32,124,0.004604678460715847,0,2370,0.5786,Myocarditis,C,E,False,True,0.1344376066164017,E) Possible NSTEMI / STEMI
65,near_dup_comp_close,32,124,0.004604678460715847,124,2370,0.5786,Myocarditis,C,E,False,True,0.08901843115443171,E) Possible NSTEMI / STEMI
65,near_dup_rand_close,32,124,0.004604678460715847,124,2370,0.5786,Myocarditis,C,E,False,True,0.092093708309676,E) Possible NSTEMI / STEMI
65,random,32,124,0.004604678460715847,0,3280,0.8008,Myocarditis,C,E,False,True,0.1962063778191805,E
66,near_dup,29,139,0.004486520786556736,0,3470,0.8472,Boerhaave,D,A,False,True,0.13687115976325812,A) Pancreatic neoplasm
66,near_dup_comp_close,29,139,0.004486520786556736,139,3470,0.8472,Boerhaave,D,A,False,True,0.03425451442496473,A) Pancreatic neoplasm
66,near_dup_rand_close,29,139,0.004486520786556736,139,3470,0.8472,Boerhaave,D,E,False,True,0.6627370715141296,E
66,random,29,139,0.004486520786556736,0,2901,0.7083,Boerhaave,D,D,True,True,0.1508784256875515,D
67,near_dup,32,118,0.0026712101746708275,0,2982,0.728,Bronchiectasis,C,C,True,True,0.017112404719227925,C
67,near_dup_comp_close,32,118,0.0026712101746708275,118,2982,0.728,Bronchiectasis,C,C,True,True,0.810560941696167,C
67,near_dup_rand_close,32,118,0.0026712101746708275,118,2982,0.728,Bronchiectasis,C,C,True,True,0.10107033899112139,C
67,random,32,118,0.0026712101746708275,0,2755,0.6726,Bronchiectasis,C,C,True,True,0.23917671106755733,C
68,near_dup,32,184,0.0056465742969217855,0,3896,0.9512,Possible NSTEMI / STEMI,E,E,True,True,0.07165399956284091,E
68,near_dup_comp_close,32,184,0.0056465742969217855,184,3896,0.9512,Possible NSTEMI / STEMI,E,E,True,True,0.10804428163646947,E) Possible NSTEMI / STEMI
68,near_dup_rand_close,32,184,0.0056465742969217855,184,3896,0.9512,Possible NSTEMI / STEMI,E,E,True,True,0.12468012635772538,E) Possible NSTEMI / STEMI
68,random,32,184,0.0056465742969217855,0,3015,0.7361,Possible NSTEMI / STEMI,E,E,True,True,0.07865027524530888,E
69,near_dup,26,96,0.0018136509044184119,0,3939,0.9617,Bronchitis,E,D,False,True,0.3294944257941097,D
69,near_dup_comp_close,26,96,0.0018136509044184119,96,3939,0.9617,Bronchitis,E,E,True,True,0.08328939155137505,E) Bronchitis
69,near_dup_rand_close,26,96,0.0018136509044184119,96,3939,0.9617,Bronchitis,E,D,False,True,0.5424803162169063,"D) Bronchitis

Given the symptoms and history, the patient's presentation is most consistent with bronchitis, particularly considering the presence of cough with colored"
69,random,26,96,0.0018136509044184119,0,3470,0.8472,Bronchitis,E,D,False,True,0.38469047099351883,D
70,near_dup,32,109,0.0021556576550565442,0,2381,0.5813,Pneumonia,A,A,True,True,0.022499806419156294,A) Pneumonia
70,near_dup_comp_close,32,109,0.0021556576550565442,109,2381,0.5813,Pneumonia,A,A,True,True,0.06846913623394357,A) Pneumonia
70,near_dup_rand_close,32,109,0.0021556576550565442,109,2381,0.5813,Pneumonia,A,A,True,True,0.023782545813706486,A) Pneumonia
70,random,32,109,0.0021556576550565442,0,2963,0.7234,Pneumonia,A,A,True,True,0.08618989925006255,A) Pneumonia
71,near_dup,32,124,0.0026128096951296143,0,3091,0.7546,Acute COPD exacerbation / infection,B,B,True,True,0.0009104225211551409,B
71,near_dup_comp_close,32,124,0.0026128096951296143,124,3091,0.7546,Acute COPD exacerbation / infection,B,B,True,True,0.09226719347225298,B
71,near_dup_rand_close,32,124,0.0026128096951296143,124,3091,0.7546,Acute COPD exacerbation / infection,B,B,True,True,0.19824093890120764,B
71,random,32,124,0.0026128096951296143,0,2967,0.7244,Acute COPD exacerbation / infection,B,B,True,True,0.0033441078324329965,B
72,near_dup,24,64,0.0015843490467645173,0,2663,0.6501,GERD,B,B,True,True,0.002905014964653674,B
72,near_dup_comp_close,24,64,0.0015843490467645173,64,2663,0.6501,GERD,B,B,True,True,0.27058556572886516,B
72,near_dup_rand_close,24,64,0.0015843490467645173,64,2663,0.6501,GERD,B,B,True,True,0.052346083252814424,B
72,random,24,64,0.0015843490467645173,0,3465,0.8459,GERD,B,B,True,True,0.07506375365007045,B
73,near_dup,27,135,0.003632478037559678,0,3226,0.7876,Acute pulmonary edema,A,C,False,True,0.10261527600232512,C
73,near_dup_comp_close,27,135,0.003632478037559678,135,3226,0.7876,Acute pulmonary edema,A,A,True,True,0.003334227361960984,A) Acute pulmonary edema
73,near_dup_rand_close,27,135,0.003632478037559678,135,3226,0.7876,Acute pulmonary edema,A,C,False,True,0.34982391284938785,C
73,random,27,135,0.003632478037559678,0,3076,0.751,Acute pulmonary edema,A,A,True,True,0.01055332914545648,A) Acute pulmonary edema
75,near_dup,32,147,0.003160353712507955,0,3243,0.7917,Bronchiectasis,C,B,False,True,0.43445292301476,B
75,near_dup_comp_close,32,147,0.003160353712507955,147,3243,0.7917,Bronchiectasis,C,A,False,True,0.03645927311436026,A) Acute COPD exacerbation / infection
75,near_dup_rand_close,32,147,0.003160353712507955,147,3243,0.7917,Bronchiectasis,C,B,False,True,0.5984039567410946,B
75,random,32,147,0.003160353712507955,0,3498,0.854,Bronchiectasis,C,A,False,True,0.02485307286567914,A) Acute COPD exacerbation / infection
77,near_dup,32,115,0.004641814678547633,0,3725,0.9094,HIV (initial infection),A,A,True,True,0.04341356656755124,A) HIV (initial infection)
77,near_dup_comp_close,32,115,0.004641814678547633,115,3725,0.9094,HIV (initial infection),A,A,True,True,0.014076388023568143,A) HIV (initial infection)
77,near_dup_rand_close,32,115,0.004641814678547633,115,3725,0.9094,HIV (initial infection),A,A,True,True,0.040422010294832944,A) HIV (initial infection)
77,random,32,115,0.004641814678547633,0,3359,0.8201,HIV (initial infection),A,A,True,True,0.047201926708567044,A) HIV (initial infection)
78,near_dup,24,73,0.002017999670374616,0,3071,0.7498,GERD,D,D,True,True,0.06778940101702347,D
78,near_dup_comp_close,24,73,0.002017999670374616,73,3071,0.7498,GERD,D,D,True,True,0.15280155144610036,D) GERD
78,near_dup_rand_close,24,73,0.002017999670374616,73,3071,0.7498,GERD,D,D,True,True,0.08774837228147589,D) GERD
78,random,24,73,0.002017999670374616,0,2673,0.6526,GERD,D,D,True,True,0.1499522942299336,D
79,near_dup,32,160,0.003462237904142846,0,2326,0.5679,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.005530319829318842,E
79,near_dup_comp_close,32,160,0.003462237904142846,160,2326,0.5679,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.05597545170789905,E) Bronchospasm / acute asthma exacerbation
79,near_dup_rand_close,32,160,0.003462237904142846,160,2326,0.5679,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.30934845907356134,E
79,random,32,160,0.003462237904142846,0,3694,0.9019,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.0014030878082849085,E
80,near_dup,32,176,0.004074710778469063,0,2437,0.595,Bronchitis,E,B,False,True,0.13821084830607333,B
80,near_dup_comp_close,32,176,0.004074710778469063,176,2437,0.595,Bronchitis,E,B,False,True,0.058891306144811424,B) Acute COPD exacerbation / infection
80,near_dup_rand_close,32,176,0.004074710778469063,176,2437,0.595,Bronchitis,E,B,False,True,0.06016201504299219,B) Acute COPD exacerbation / infection
80,random,32,176,0.004074710778469063,0,3348,0.8174,Bronchitis,E,B,False,True,0.0026910148219201346,B
81,near_dup,32,121,0.0037128692920392692,0,3829,0.9348,URTI,A,A,True,True,0.026189947796865454,A) URTI
81,near_dup_comp_close,32,121,0.0037128692920392692,121,3829,0.9348,URTI,A,A,True,True,0.11589778911945056,A) URTI (Upper Respiratory Tract Infection)
81,near_dup_rand_close,32,121,0.0037128692920392692,121,3829,0.9348,URTI,A,A,True,True,0.034549243716355704,A) URTI
81,random,32,121,0.0037128692920392692,0,3285,0.802,URTI,A,A,True,True,0.13297824923737192,A) URTI (Upper Respiratory Tract Infection)
82,near_dup,24,144,0.0039797925056632415,0,2615,0.6384,Spontaneous rib fracture,D,A,False,True,0.22692556282480325,A) Pulmonary embolism
82,near_dup_comp_close,24,144,0.0039797925056632415,144,2615,0.6384,Spontaneous rib fracture,D,D,True,True,0.7368934154510498,D
82,near_dup_rand_close,24,144,0.0039797925056632415,144,2615,0.6384,Spontaneous rib fracture,D,A,False,True,0.1686078070003063,A) Pulmonary embolism
82,random,24,144,0.0039797925056632415,0,3286,0.8022,Spontaneous rib fracture,D,C,False,True,0.004628694616258144,C
83,near_dup,32,160,0.0038562475991733474,0,2365,0.5774,Myasthenia gravis,E,E,True,True,0.3978816980511435,"E) Myasthenia gravis

The symptoms and history suggest a neuromuscular disorder, particularly given the presence of difficulty articulating words, speaking"
83,near_dup_comp_close,32,160,0.0038562475991733474,160,2365,0.5774,Myasthenia gravis,E,E,True,True,0.09545566047209933,E) Myasthenia gravis
83,near_dup_rand_close,32,160,0.0038562475991733474,160,2365,0.5774,Myasthenia gravis,E,E,True,True,0.31220275726043667,"E) Myasthenia gravis

The symptoms and history provided are consistent with myasthenia gravis, including difficulty articulating words, speaking,"
83,random,32,160,0.0038562475991733474,0,3106,0.7583,Myasthenia gravis,E,E,True,True,0.010066470421293161,E
84,near_dup,32,112,0.0031481075166364444,0,2515,0.614,Atrial fibrillation,C,C,True,True,0.15629789797822013,C
84,near_dup_comp_close,32,112,0.0031481075166364444,112,2515,0.614,Atrial fibrillation,C,C,True,True,0.10660086214154164,C) Atrial fibrillation
84,near_dup_rand_close,32,112,0.0031481075166364444,112,2515,0.614,Atrial fibrillation,C,C,True,True,0.15704024999088806,"C) Atrial fibrillation

Given the patient's history of hyperthyroidism, a known issue with a heart valve, severe COPD, and high"
84,random,32,112,0.0031481075166364444,0,2849,0.6956,Atrial fibrillation,C,C,True,True,0.47123247385025024,C
85,near_dup,24,112,0.0026613503583298344,0,3360,0.8203,Anaphylaxis,A,A,True,True,0.09220300688403503,A) Anaphylaxis
85,near_dup_comp_close,24,112,0.0026613503583298344,112,3360,0.8203,Anaphylaxis,A,A,True,True,0.01083773699499486,A) Anaphylaxis
85,near_dup_rand_close,24,112,0.0026613503583298344,112,3360,0.8203,Anaphylaxis,A,A,True,True,0.07146862510673609,A) Anaphylaxis
85,random,24,112,0.0026613503583298344,0,3159,0.7712,Anaphylaxis,A,A,True,True,0.33811045609386436,A
86,near_dup,24,89,0.0025603054154054532,0,3197,0.7805,Pulmonary neoplasm,A,A,True,True,0.20974665197919862,A
86,near_dup_comp_close,24,89,0.0025603054154054532,89,3197,0.7805,Pulmonary neoplasm,A,A,True,True,0.01348202768331852,A) Pulmonary neoplasm
86,near_dup_rand_close,24,89,0.0025603054154054532,89,3197,0.7805,Pulmonary neoplasm,A,A,True,True,0.18508850240387176,A
86,random,24,89,0.0025603054154054532,0,3174,0.7749,Pulmonary neoplasm,A,A,True,True,0.11809642979340484,A
87,near_dup,25,99,0.0029332630182963013,0,3267,0.7976,Sarcoidosis,D,D,True,True,0.31293676793575287,D
87,near_dup_comp_close,25,99,0.0029332630182963013,99,3267,0.7976,Sarcoidosis,D,C,False,True,0.07704075443953613,C) Possible NSTEMI / STEMI
87,near_dup_rand_close,25,99,0.0029332630182963013,99,3267,0.7976,Sarcoidosis,D,D,True,True,0.27079651062376797,D
87,random,25,99,0.0029332630182963013,0,2807,0.6853,Sarcoidosis,D,E,False,True,0.6157945320010185,E
88,near_dup,24,124,0.0022773258931160713,0,3211,0.7839,Anaphylaxis,C,C,True,True,0.19741661570151336,C
88,near_dup_comp_close,24,124,0.0022773258931160713,124,3211,0.7839,Anaphylaxis,C,C,True,True,0.009682011012102976,C) Anaphylaxis
88,near_dup_rand_close,24,124,0.0022773258931160713,124,3211,0.7839,Anaphylaxis,C,C,True,True,0.29013600514736027,C
88,random,24,124,0.0022773258931160713,0,3202,0.7817,Anaphylaxis,C,C,True,True,0.21083495314428546,C
89,near_dup,32,116,0.0030522168630434878,0,3477,0.8489,Panic attack,A,A,True,True,0.3150846009931456,A
89,near_dup_comp_close,32,116,0.0030522168630434878,116,3477,0.8489,Panic attack,A,A,True,True,0.006889298238093033,A) Panic attack
89,near_dup_rand_close,32,116,0.0030522168630434878,116,3477,0.8489,Panic attack,A,A,True,True,0.06988026956209978,A) Panic attack
89,random,32,116,0.0030522168630434878,0,3101,0.7571,Panic attack,A,A,True,True,0.04263937506766524,A
90,near_dup,32,104,0.002113465026552521,0,3407,0.8318,Tuberculosis,E,B,False,True,0.06550230551511049,B
90,near_dup_comp_close,32,104,0.002113465026552521,104,3407,0.8318,Tuberculosis,E,E,True,True,0.3987595774233341,E
90,near_dup_rand_close,32,104,0.002113465026552521,104,3407,0.8318,Tuberculosis,E,B,False,True,0.1858188956975937,B
90,random,32,104,0.002113465026552521,0,2951,0.7205,Tuberculosis,E,E,True,True,0.22277836361899972,E
91,near_dup,32,112,0.002593754336263975,0,3115,0.7605,Allergic sinusitis,E,E,True,True,0.0012755604341876392,E
91,near_dup_comp_close,32,112,0.002593754336263975,112,3115,0.7605,Allergic sinusitis,E,E,True,True,0.343725681927026,E
91,near_dup_rand_close,32,112,0.002593754336263975,112,3115,0.7605,Allergic sinusitis,E,E,True,True,0.006798266469179026,E
91,random,32,112,0.002593754336263975,0,2853,0.6965,Allergic sinusitis,E,E,True,True,0.002634745531651106,E
92,near_dup,32,176,0.005251449215764263,0,2499,0.6101,Myasthenia gravis,E,E,True,True,0.3348214918441954,E
92,near_dup_comp_close,32,176,0.005251449215764263,176,2499,0.6101,Myasthenia gravis,E,D,False,True,0.15127438892766853,D) Guillain-Barré syndrome
92,near_dup_rand_close,32,176,0.005251449215764263,176,2499,0.6101,Myasthenia gravis,E,E,True,True,0.3859612574148119,"E) Myasthenia gravis

The symptoms described as difficulty swallowing, pain or weakness in the jaw, double vision, difficulty speaking, and muscle weakness"
92,random,32,176,0.005251449215764263,0,2977,0.7268,Myasthenia gravis,E,E,True,True,0.3171650916337967,E
93,near_dup,32,173,0.004561059689238715,0,2373,0.5793,Acute dystonic reactions,B,B,True,True,0.020695104962214828,B
93,near_dup_comp_close,32,173,0.004561059689238715,173,2373,0.5793,Acute dystonic reactions,B,B,True,True,0.03806064830837386,B) Acute dystonic reactions
93,near_dup_rand_close,32,173,0.004561059689238715,173,2373,0.5793,Acute dystonic reactions,B,B,True,True,0.3616318352287635,B
93,random,32,173,0.004561059689238715,0,2888,0.7051,Acute dystonic reactions,B,B,True,True,0.004037313861772418,B
